Date,BIL,GVI,IYR,JKD,LQD,MDY,MUB,VFINX,VIGRX,VISVX,VUSTX,^RUT
2007-12-19,85.86296844482422,75.68732452392578,39.052574157714844,61.09710693359375,63.0083122253418,130.34483337402344,70.42620086669922,103.51808166503906,28.352806091308594,11.882994651794434,5.712985515594482,756.1300048828125
2007-12-20,85.90037536621094,75.62103271484375,39.19939041137695,61.29410934448242,62.70309066772461,132.30465698242188,69.9908676147461,104.04961395263672,28.612768173217773,12.006616592407227,5.717927932739258,767.5399780273438
2007-12-21,85.90037536621094,75.4736328125,39.86886215209961,62.32462692260742,62.63723373413086,133.75924682617188,69.90794372558594,105.80802154541016,29.089359283447266,12.238402366638184,5.63878870010376,785.5999755859375
2007-12-24,85.90037536621094,75.37781524658203,40.95529556274414,62.65806198120117,62.32009506225586,135.05543518066406,69.75599670410156,106.66017150878906,29.323320388793945,12.392930030822754,5.61405611038208,794.3900146484375
2007-12-26,85.86296844482422,75.17880249023438,40.274085998535156,62.55195617675781,62.33802032470703,134.97071838378906,69.67301177978516,106.75309753417969,29.37531280517578,12.354297637939453,5.569539546966553,797.030029296875
2007-12-27,85.90037536621094,75.4820556640625,39.49055099487305,61.804840087890625,62.70771026611328,132.8528289794922,70.12689208984375,105.25806427001953,28.968040466308594,12.060699462890625,5.594272136688232,773.510009765625
2007-12-28,85.89849853515625,75.8296127319336,38.908409118652344,61.9190559387207,62.90616226196289,132.59014892578125,70.18925476074219,105.41297912597656,29.011363983154297,12.02206802368164,5.653623580932617,771.760009765625
2007-12-31,85.87977600097656,76.06620788574219,39.027217864990234,61.279300689697266,63.02634811401367,131.39566040039062,70.65359497070312,104.69254302978516,28.79473114013672,11.967986106872559,5.730367660522461,766.030029296875
2008-01-02,85.95477294921875,76.29549407958984,38.70050048828125,60.45675277709961,63.771766662597656,130.50616455078125,70.87532806396484,103.19750213623047,28.387462615966797,11.782556533813477,5.810096263885498,753.5499877929688
2008-01-03,85.89849853515625,76.42861938476562,37.44711685180664,60.57100296020508,63.56140899658203,129.54884338378906,70.79214477539062,103.19750213623047,28.42212677001953,11.604852676391602,5.80012845993042,745.010009765625
2008-01-04,85.87977600097656,76.61341094970703,36.25908279418945,59.33720016479492,64.08441162109375,125.93140411376953,70.75750732421875,100.66443634033203,27.57293128967285,11.264896392822266,5.810096263885498,721.5999755859375
2008-01-07,85.95477294921875,76.672607421875,36.59767150878906,59.47426986694336,64.00621795654297,125.16053009033203,70.6812744140625,100.98976135253906,27.538267135620117,11.326705932617188,5.825039863586426,723.9500122070312
2008-01-08,85.89849853515625,76.80570983886719,35.26706314086914,58.90305709838867,63.88600158691406,122.23777770996094,70.57733154296875,99.16939544677734,27.044347763061523,11.025381088256836,5.815077781677246,704.8599853515625
2008-01-09,85.84223175048828,76.71697998046875,35.96207046508789,59.55804443359375,63.75382995605469,122.92399597167969,70.75750732421875,100.5250244140625,27.399620056152344,11.118096351623535,5.844973564147949,712.1199951171875
2008-01-10,85.87977600097656,76.6060562133789,36.437286376953125,60.20542907714844,63.567440032958984,123.85586547851562,70.65359497070312,101.32290649414062,27.59026336669922,11.218534469604492,5.770229339599609,720.2100219726562
2008-01-11,85.91727447509766,76.93881225585938,36.37788391113281,59.28388214111328,64.03033447265625,122.44111633300781,70.74362182617188,99.9594955444336,27.113672256469727,11.017653465270996,5.810096263885498,704.6500244140625
2008-01-14,85.99227905273438,76.8945083618164,36.27688980102539,59.679927825927734,63.765811920166016,123.6102066040039,71.06243133544922,101.04400634765625,27.486276626586914,11.102641105651855,5.825039863586426,712.47998046875
2008-01-15,85.9735107421875,76.90186309814453,35.33241271972656,58.45372009277344,64.10845947265625,120.80607604980469,71.45048522949219,98.52645111083984,26.793054580688477,10.870855331420898,5.8748674392700195,697.4299926757812
2008-01-16,85.9735107421875,77.04240417480469,35.789794921875,58.248104095458984,64.01226806640625,120.28083038330078,71.18019104003906,97.97644805908203,26.515764236450195,10.948116302490234,5.859925270080566,699.9099731445312
2008-01-17,85.93602752685547,77.35293579101562,35.35616683959961,56.67915725708008,64.3128662109375,116.7989730834961,71.60981750488281,95.1335220336914,25.857200622558594,10.662248611450195,5.899784564971924,680.5700073242188
2008-01-18,85.99227905273438,77.38993835449219,35.059146881103516,56.38974380493164,64.2046890258789,115.80777740478516,71.40196990966797,94.56028747558594,25.822547912597656,10.546351432800293,5.879851341247559,673.1799926757812
2008-01-22,86.02978515625,77.73751068115234,36.24125289916992,55.88709259033203,64.34294891357422,115.53669738769531,71.45738983154297,93.50677490234375,25.441265106201172,10.58498477935791,5.939647197723389,671.5700073242188
2008-01-23,86.1235580444336,77.81147003173828,39.20543670654297,56.73248291015625,64.42711639404297,118.56953430175781,71.5405044555664,95.51306915283203,25.744558334350586,11.033106803894043,5.919715881347656,693.4299926757812
2008-01-24,86.16109466552734,77.24944305419922,38.439125061035156,57.067588806152344,63.8800048828125,119.50141906738281,71.22872161865234,96.47364044189453,26.14315414428711,11.002202033996582,5.849952220916748,692.719970703125
2008-01-25,86.06729125976562,77.50825500488281,37.90452575683594,56.15365982055664,64.57134246826172,118.57804870605469,71.28417205810547,94.94760131835938,25.787879943847656,10.940390586853027,5.894802570343018,688.5999755859375
2008-01-28,86.10479736328125,77.5526351928711,39.312355041503906,56.991424560546875,64.55337524414062,121.56004333496094,71.24951934814453,96.61307525634766,26.12582778930664,11.210810661315918,5.894802570343018,702.3900146484375
2008-01-29,86.17984008789062,77.37513732910156,39.07473373413086,57.098060607910156,64.44513702392578,122.33940887451172,71.03469848632812,97.21729278564453,26.212482452392578,11.326705932617188,5.859925270080566,705.2000122070312
2008-01-30,86.21735382080078,77.48613739013672,38.15994644165039,56.762939453125,64.43311309814453,120.48413848876953,70.61200714111328,96.76026153564453,26.09116554260254,11.203083038330078,5.830024242401123,695.489990234375
2008-01-31,86.21735382080078,77.61920166015625,39.06880187988281,57.60834884643555,64.64350891113281,123.50858306884766,70.84068298339844,98.39474487304688,26.507104873657227,11.535311698913574,5.882040977478027,713.2999877929688
2008-02-01,86.20794677734375,77.71863555908203,40.58949661254883,58.49180221557617,64.91766357421875,126.7955322265625,71.30567169189453,99.60318756103516,26.871042251586914,11.79800796508789,5.907050132751465,730.5
2008-02-04,86.22676086425781,77.71863555908203,39.95983123779297,58.179542541503906,64.74256896972656,125.42318725585938,71.1249008178711,98.55741882324219,26.611083984375,11.682111740112305,5.877039909362793,723.4600219726562
2008-02-05,86.17036437988281,77.85969543457031,38.69456481933594,56.59537887573242,64.96600341796875,122.6274642944336,71.52112579345703,95.41236114501953,25.848541259765625,11.38078784942627,5.902048110961914,701.5800170898438
2008-02-06,86.24554443359375,77.9783935546875,37.95203399658203,56.313602447509766,64.61573028564453,121.20421600341797,71.50724029541016,94.72293853759766,25.59724998474121,11.280348777770996,5.882040977478027,692.489990234375
2008-02-07,86.22676086425781,77.44402313232422,38.86683654785156,56.36689758300781,63.87285614013672,122.5342788696289,71.30567169189453,95.49758911132812,25.787879943847656,11.458049774169922,5.807013988494873,702.780029296875
2008-02-08,86.22676086425781,77.91900634765625,37.66096878051758,56.2374382019043,64.11445617675781,122.11067962646484,71.34735870361328,95.09477233886719,25.86586570739746,11.365335464477539,5.8520283699035645,698.9000244140625
2008-02-11,86.24554443359375,77.85221099853516,36.90656280517578,56.663944244384766,64.30770111083984,122.83927917480469,71.58367156982422,95.66026306152344,26.169158935546875,11.357609748840332,5.872036457061768,699.75
2008-02-12,86.22676086425781,77.89678192138672,38.07083511352539,57.090431213378906,64.21711730957031,123.3730239868164,71.39602661132812,96.35740661621094,26.25580596923828,11.442598342895508,5.832026958465576,705.47998046875
