Date,BIL,HYG,IYR,JEDAX,VEMAX,VIGRX
2018-11-15,89.1004409790039,75.04834747314453,75.06013488769531,6.91151762008667,30.853694915771484,73.93234252929688
2018-11-16,89.11016845703125,74.82371520996094,75.96435546875,6.91151762008667,30.938846588134766,73.8537826538086
2018-11-19,89.1004409790039,74.59010314941406,75.96435546875,6.90233850479126,30.692848205566406,71.77201080322266
2018-11-20,89.11993408203125,74.35647583007812,75.1543197631836,6.847266674041748,30.172470092773438,70.60346984863281
2018-11-21,89.1393814086914,74.73385620117188,75.2579345703125,6.8564453125,30.541467666625977,71.05518341064453
2018-11-23,89.1393814086914,74.32051086425781,75.00362396240234,6.847266674041748,30.276548385620117,70.5052719116211
2018-11-26,89.14911651611328,74.67095947265625,75.26734924316406,6.828908443450928,30.532005310058594,71.76219177246094
2018-11-27,89.14911651611328,74.63502502441406,75.5028305053711,6.810552597045898,30.65500259399414,71.88984680175781
2018-11-28,89.15885925292969,75.25505065917969,76.17158508300781,6.821613311767578,31.251075744628906,74.01091003417969
2018-11-29,89.16858673095703,75.27300262451172,76.27519989013672,6.867705345153809,31.099685668945312,73.93234252929688
2018-11-30,89.17832946777344,75.1202392578125,77.0287094116211,6.876924991607666,31.165922164916992,74.5313491821289
2018-12-03,89.17539978027344,75.64017486572266,77.38663482666016,6.92301607131958,31.667381286621094,75.72935485839844
2018-12-04,89.18514251708984,75.1707992553711,76.19041442871094,6.92301607131958,31.232147216796875,72.97985076904297
2018-12-06,89.20465850830078,74.90902709960938,78.10247802734375,6.9045796394348145,30.834774017333984,73.19586944580078
2018-12-07,89.21438598632812,74.76460266113281,77.00044250488281,6.932234764099121,30.42793083190918,71.23193359375
2018-12-10,89.22415161132812,74.81877899169922,76.5671615600586,6.92301607131958,30.15355110168457,71.6148910522461
2018-12-11,89.21438598632812,74.95417022705078,76.62369537353516,6.92301607131958,30.2292423248291,71.63452911376953
2018-12-12,89.23390197753906,75.1978530883789,75.3615493774414,6.94145393371582,30.617156982421875,72.19425201416016
