Date,BIL,CBFSX,GVI,HYG,IYR,JEDAX,JKD,LDVIX,USCI,VEMAX,VIGRX,VTIAX,^RUT
2020-06-02,91.53700256347656,10.383005142211914,116.171875,81.49835968017578,78.91401672363281,7.271132946014404,172.40960693359375,24.760000228881836,26.68000030517578,31.88050079345703,100.46627807617188,26.04479217529297,1418.2099609375
2020-06-03,91.53700256347656,10.383005142211914,116.05289459228516,81.87883758544922,81.28380584716797,7.379510402679443,175.6080780029297,24.700000762939453,26.549999237060547,32.43288803100586,101.36328887939453,26.5886287689209,1452.0899658203125
2020-06-04,91.53700256347656,10.373126029968262,115.9834976196289,81.62519073486328,80.59262084960938,7.379510402679443,175.20082092285156,24.1299991607666,26.75,32.34410858154297,100.29682922363281,26.5293025970459,1452.06005859375
2020-06-05,91.51699829101562,10.373126029968262,115.94384765625,82.39588165283203,83.52522277832031,7.379510402679443,180.03826904296875,24.809999465942383,26.709999084472656,32.96554183959961,102.59918212890625,27.033586502075195,1507.1500244140625
2020-06-08,91.5270004272461,10.481795310974121,115.9537582397461,82.49343872070312,85.72715759277344,7.5174455642700195,182.2831573486328,25.030000686645508,26.920000076293945,33.2022819519043,103.42643737792969,27.270896911621094,1536.8900146484375
2020-06-09,91.5270004272461,10.471918106079102,116.08263397216797,81.84957122802734,84.34477996826172,7.5174455642700195,180.79318237304688,25.299999237060547,26.899999618530273,33.054317474365234,103.53607177734375,27.023696899414062,1507.050048828125
2020-06-10,91.53700256347656,10.511435508728027,116.38997650146484,81.73250579833984,82.19222259521484,7.5174455642700195,179.77999877929688,26.0,27.18000030517578,33.16282272338867,104.26365661621094,27.033586502075195,1467.3900146484375
2020-06-11,91.51699829101562,10.471918106079102,116.25118255615234,79.63504791259766,76.99844360351562,7.438625812530518,168.53567504882812,24.139999389648438,26.489999771118164,31.87063980102539,98.71209716796875,25.659164428710938,1356.219970703125
2020-06-12,91.53700256347656,10.46203899383545,116.14212799072266,80.42525482177734,79.75331115722656,7.428772449493408,170.76071166992188,24.549999237060547,26.579999923706055,32.353973388671875,99.78852844238281,26.04479217529297,1387.6800537109375
2020-06-15,91.53700256347656,10.46203899383545,116.63783264160156,81.20570373535156,80.6707534790039,7.379510402679443,171.8150634765625,24.989999771118164,26.579999923706055,32.24546813964844,100.79517364501953,26.0546817779541,1419.6099853515625
