Date,BIL,BNDX,CBFSX,GVI,HYG,ILTB,IYR,JEDAX,JKD,LDVIX,MDY,MUB,USCI,VEMAX,VIGRX,VISVX,VTIAX,^RUT
2016-04-12,87.13835144042969,48.7568244934082,8.24117374420166,101.88953399658203,64.53682708740234,52.601295471191406,66.70623779296875,6.5014214515686035,109.5293960571289,8.40926742553711,246.4613037109375,100.63823699951172,40.65999984741211,25.515926361083984,52.43748092651367,22.322429656982422,21.269411087036133,1105.7099609375
2016-04-13,87.15740966796875,48.81055450439453,8.265944480895996,101.87132263183594,64.96127319335938,52.80228042602539,66.55229187011719,6.525952339172363,110.57808685302734,8.589858055114746,250.5630340576172,100.7010498046875,40.72999954223633,25.98467445373535,52.9528923034668,22.726627349853516,21.57689666748047,1129.9300537109375
2016-04-14,87.15740966796875,48.819496154785156,8.265944480895996,101.80760955810547,64.93769073486328,52.66829299926758,66.12469482421875,6.5423078536987305,110.67841339111328,8.597708702087402,249.57521057128906,100.68315124511719,40.63999938964844,25.887386322021484,52.93378829956055,22.6715087890625,21.612037658691406,1128.5899658203125
2016-04-15,87.13835144042969,48.87324523925781,8.290722846984863,101.97142028808594,64.83553314208984,53.08701705932617,66.56084442138672,6.5423078536987305,110.50515747070312,8.582005500793457,250.6665496826172,100.7818832397461,40.72999954223633,25.86085319519043,52.8956184387207,22.726627349853516,21.5856876373291,1130.9200439453125
2016-04-18,87.15740966796875,48.80159378051758,8.282464027404785,101.92594909667969,65.20498657226562,52.9781608581543,66.84306335449219,6.5423078536987305,111.26203918457031,8.65267276763916,251.76718139648438,100.82675170898438,40.93000030517578,25.878541946411133,53.20104217529297,22.846044540405273,21.708683013916016,1139.280029296875
2016-04-19,87.15740966796875,48.82846450805664,8.298974990844727,101.89866638183594,65.48002624511719,53.078651428222656,66.9114761352539,6.566840648651123,111.81829833984375,8.401413917541504,252.69854736328125,100.75493621826172,41.5,26.117341995239258,53.1055908203125,22.965463638305664,22.04252815246582,1140.22998046875
2016-04-20,87.15740966796875,48.864288330078125,8.274206161499023,101.7894058227539,65.60579681396484,52.80228042602539,65.97074890136719,6.575020790100098,112.1374740600586,8.417118072509766,252.8396759033203,100.64723205566406,41.779998779296875,26.002361297607422,53.1055908203125,22.965463638305664,22.01617431640625,1142.2900390625
2016-04-21,87.13835144042969,48.70310974121094,8.290722846984863,101.72567749023438,65.40143585205078,52.601295471191406,64.85042572021484,6.575020790100098,111.61768341064453,8.527042388916016,250.62887573242188,100.67415618896484,41.68000030517578,25.86085319519043,52.94334411621094,22.7449951171875,21.919532775878906,1135.77001953125
2016-04-22,87.15740966796875,48.64936447143555,8.290722846984863,101.70746612548828,65.55076599121094,52.685028076171875,65.54312896728516,6.566840648651123,111.29850769042969,7.985269546508789,252.78323364257812,100.59334564208984,41.52000045776367,25.76356315612793,52.81925964355469,23.00221061706543,21.893173217773438,1146.68994140625
2016-04-25,87.13835144042969,48.60459518432617,8.282464027404785,101.61643981933594,65.29927825927734,52.500789642333984,65.95364379882812,6.5423078536987305,111.30763244628906,8.024528503417969,251.4379119873047,100.55744171142578,41.68000030517578,25.577835083007812,52.77153778076172,22.846044540405273,21.78774642944336,1138.0999755859375
2016-04-26,87.15740966796875,48.54188919067383,8.274206161499023,101.52542114257812,65.51933288574219,52.30817794799805,66.193115234375,6.534130573272705,111.38058471679688,7.843937397003174,253.5546417236328,100.54849243164062,41.95000076293945,25.73703384399414,52.76198959350586,23.112445831298828,21.8668155670166,1150.72998046875
2016-04-27,87.15740966796875,48.59564208984375,8.301491737365723,101.74388122558594,65.90447235107422,52.676666259765625,66.17598724365234,6.543996810913086,111.85478210449219,7.67119836807251,254.84353637695312,100.58438110351562,41.880001068115234,25.843164443969727,52.599735260009766,23.2502384185791,21.901958465576172,1154.1500244140625
2016-04-28,87.15740966796875,48.58668518066406,8.318029403686523,101.91682434082031,65.79442596435547,52.94465637207031,66.02206420898438,6.576879978179932,110.7969741821289,7.561273097991943,251.51316833496094,100.7010498046875,41.880001068115234,25.719343185424805,52.132049560546875,23.011394500732422,21.76139259338379,1140.4000244140625
2016-04-29,87.17648315429688,48.65833282470703,8.334563255310059,101.98054504394531,65.90447235107422,53.053524017333984,65.47472381591797,6.585102081298828,109.92151641845703,7.537718296051025,250.10206604003906,100.73699951171875,42.400001525878906,25.622055053710938,51.90298843383789,22.90116310119629,21.664752960205078,1130.8499755859375
2016-05-02,87.15740966796875,48.71748352050781,8.309760093688965,101.95502471923828,65.92974090576172,52.80148696899414,66.34703826904297,6.585102081298828,110.94285583496094,7.537718296051025,252.40684509277344,100.70099639892578,42.15999984741211,25.61321258544922,52.380210876464844,23.057327270507812,21.78774642944336,1140.9200439453125
2016-05-03,87.17648315429688,48.8250617980957,8.334563255310059,102.0826416015625,65.50335693359375,53.145931243896484,66.20164489746094,6.5604376792907715,109.9032974243164,7.773271083831787,248.86029052734375,100.98880004882812,41.939998626708984,25.038331985473633,51.95071029663086,22.699066162109375,21.392406463623047,1121.760009765625
2016-05-04,87.15740966796875,48.81608963012695,8.342832565307617,102.21021270751953,65.25858306884766,53.179542541503906,67.09107971191406,6.535776615142822,109.21024322509766,7.749716281890869,247.80657958984375,101.00679779052734,41.90999984741211,24.737621307373047,51.71210861206055,22.598020553588867,21.128843307495117,1113.1300048828125
2016-05-05,87.15740966796875,48.89675521850586,8.351101875305176,102.27407836914062,65.20336151123047,53.540802001953125,67.3476333618164,6.535776615142822,109.18289947509766,7.5298662185668945,247.64662170410156,101.06974792480469,41.709999084472656,24.69339942932129,51.71210861206055,22.561275482177734,21.11127471923828,1107.949951171875
2016-05-06,87.17648315429688,48.94157791137695,8.326297760009766,102.20114135742188,65.16383361816406,53.38957595825195,68.00615692138672,6.543996810913086,109.57500457763672,7.639790058135986,248.7943115234375,101.04277801513672,41.939998626708984,24.65802574157715,51.912532806396484,22.717439651489258,21.128843307495117,1114.719970703125
