Date,BIL,IYR,JKD,MUB,VIGRX,VISVX,^RUT
2010-10-12,87.43965148925781,37.50096130371094,53.250518798828125,81.5900650024414,25.864416122436523,11.994734764099121,696.0399780273438
2010-10-13,87.43965148925781,37.87110137939453,53.51713180541992,81.55936431884766,26.11491584777832,12.15804672241211,706.469970703125
2010-10-14,87.458740234375,37.75458526611328,53.07277297973633,81.46734619140625,26.07017707824707,12.125382423400879,704.6900024414062
2010-10-15,87.43965148925781,37.734004974365234,53.210113525390625,81.36770629882812,26.302797317504883,12.084552764892578,703.1599731445312
2010-10-18,87.458740234375,37.54209518432617,53.60600280761719,81.39068603515625,26.401203155517578,12.215198516845703,710.1300048828125
2010-10-19,87.43965148925781,37.7271614074707,52.77384567260742,81.46734619140625,25.953880310058594,11.994734764099121,694.1500244140625
2010-10-20,87.43965148925781,38.481163024902344,53.37978744506836,81.42132568359375,26.22227668762207,12.149877548217773,702.1099853515625
2010-10-21,87.43965148925781,38.40575408935547,53.52522277832031,81.45199584960938,26.311742782592773,12.109051704406738,698.1199951171875
2010-10-22,87.458740234375,38.4126091003418,53.58177947998047,81.4980239868164,26.445934295654297,12.149877548217773,703.4299926757812
2010-10-25,87.43965148925781,38.488014221191406,53.7191047668457,81.4826889038086,26.535402297973633,12.190705299377441,707.8900146484375
2010-10-26,87.458740234375,38.261817932128906,53.75143814086914,81.42904663085938,26.589082717895508,12.15804672241211,706.9299926757812
2010-10-27,87.458740234375,37.877952575683594,53.58984375,80.97666931152344,26.562240600585938,12.109051704406738,704.22998046875
2010-10-28,87.43965148925781,37.64490509033203,53.638309478759766,80.90769958496094,26.580141067504883,12.06822681427002,701.030029296875
2010-10-29,87.458740234375,37.672325134277344,53.670631408691406,80.96135711669922,26.60698127746582,12.092721939086914,703.3499755859375
2010-11-01,87.458740234375,37.946502685546875,53.85646057128906,80.95440673828125,26.67854881286621,12.051895141601562,698.5599975585938
2010-11-02,87.42060852050781,38.15898895263672,54.155391693115234,80.97748565673828,26.929058074951172,12.247859954833984,712.8900146484375
2010-11-03,87.43965148925781,38.11785888671875,54.2442626953125,81.01590728759766,27.00956916809082,12.264188766479492,715.1400146484375
2010-11-04,87.43965148925781,39.104915618896484,55.39152145385742,81.01590728759766,27.474790573120117,12.590797424316406,733.4600219726562
2010-11-05,87.43965148925781,39.495628356933594,55.56926727294922,80.98519134521484,27.528467178344727,12.672451972961426,736.5900268554688
2010-11-08,87.43965148925781,39.30368423461914,55.65812683105469,80.9006118774414,27.528467178344727,12.639790534973145,736.77001953125
2010-11-09,87.43965148925781,37.884822845458984,55.13296890258789,80.2547378540039,27.367431640625,12.443824768066406,725.97998046875
2010-11-10,87.43965148925781,38.337215423583984,55.343055725097656,79.8088150024414,27.492685317993164,12.574470520019531,734.8699951171875
2010-11-11,87.42060852050781,38.02876281738281,55.343055725097656,78.87078094482422,27.358482360839844,12.525479316711426,731.5800170898438
