Date,BIL,CBFSX,GVI,HYG,ILTB,IYR,LDVIX,MUB,VIGRX
2018-12-07,89.21438598632812,8.700345993041992,103.00804901123047,74.76460266113281,54.140785217285156,77.00044250488281,15.099712371826172,103.6838150024414,71.23193359375
2018-12-10,89.22415161132812,8.700345993041992,103.0272445678711,74.81877899169922,54.252471923828125,76.5671615600586,15.408251762390137,103.6456069946289,71.6148910522461
2018-12-11,89.21438598632812,8.700345993041992,102.95053100585938,74.95417022705078,54.43861389160156,76.62369537353516,15.455000877380371,103.54061889648438,71.63452911376953
2018-12-12,89.23390197753906,8.709689140319824,102.90259552001953,75.1978530883789,54.41999435424805,75.3615493774414,15.729999542236328,103.47378540039062,72.19425201416016
2018-12-13,89.24366760253906,8.719038963317871,102.9888687133789,75.3783950805664,54.45722961425781,75.81365203857422,15.760000228881836,103.48331451416016,72.1156997680664
2018-12-14,89.2533950805664,8.728382110595703,103.0943374633789,75.06249237060547,54.49446105957031,75.6629638671875,15.210000038146973,103.45470428466797,70.64275360107422
2018-12-17,89.2631607055664,8.747071266174316,103.20934295654297,74.57504272460938,54.78297805786133,72.86981201171875,14.65999984741211,103.50243377685547,69.03234100341797
2018-12-18,89.2631607055664,8.756418228149414,103.39471435546875,74.43993377685547,54.94095230102539,73.52356719970703,14.869999885559082,103.6841812133789,69.33673858642578
2018-12-19,89.2533950805664,8.784453392028809,103.47156524658203,73.768798828125,55.2493896484375,72.71821594238281,14.510000228881836,103.91375732421875,68.02090454101562
2018-12-20,89.27291870117188,8.737726211547852,103.38507843017578,73.12488555908203,55.01571273803711,71.65705108642578,14.109999656677246,103.94245910644531,66.75416564941406
2018-12-21,89.29246520996094,8.737726211547852,103.45233917236328,72.76213073730469,54.81009292602539,70.76644134521484,13.319999694824219,103.98070526123047,64.9743423461914
2018-12-24,89.30223083496094,8.747071266174316,103.54837799072266,72.21797180175781,54.95964431762695,68.21773529052734,12.930000305175781,104.15289306640625,63.407379150390625
2018-12-26,89.29246520996094,8.709689140319824,103.39471435546875,73.43324279785156,54.66053771972656,70.45377349853516,14.119999885559082,103.91375732421875,67.04389953613281
2018-12-27,89.32176208496094,8.702109336853027,103.50997161865234,73.38790130615234,54.669891357421875,70.56745910644531,14.300000190734863,104.13377380371094,67.54650115966797
2018-12-28,89.33153533935547,8.740023612976074,103.79810333251953,73.49671936035156,54.95964431762695,70.78539276123047,14.229999542236328,104.21029663085938,67.507080078125
2018-12-31,89.34130096435547,8.758984565734863,103.94217681884766,73.5511245727539,55.1652717590332,71.00330352783203,14.380000114440918,104.30596923828125,68.09838104248047
2019-01-02,89.33153533935547,8.768463134765625,104.05743408203125,73.4513931274414,55.38959503173828,69.4684066772461,14.430000305175781,104.2772445678711,68.14766693115234
2019-01-03,89.36083984375,8.796900749206543,104.48004150390625,73.4876480102539,55.7073860168457,69.91370391845703,13.770000457763672,104.57378387451172,66.05838775634766
2019-01-04,89.37059783935547,8.768463134765625,103.98059844970703,74.72107696533203,55.56718444824219,70.6622085571289,14.6899995803833,104.29637908935547,68.689697265625
2019-01-07,89.37059783935547,8.768463134765625,103.86534881591797,75.44660949707031,55.65131378173828,71.3728256225586,14.930000305175781,104.28683471679688,69.37956237792969
2019-01-08,89.37059783935547,8.77794361114502,103.75969696044922,75.93634033203125,55.65131378173828,72.67082977294922,15.199999809265137,104.21029663085938,70.2270736694336
2019-01-09,89.37059783935547,8.796900749206543,103.89415740966797,76.02701568603516,55.69804382324219,72.57608795166016,15.369999885559082,104.09552001953125,70.73954010009766
2019-01-10,89.38037109375,8.78742504119873,103.86534881591797,76.32633209228516,55.520450592041016,73.58041381835938,15.470000267028809,104.19115447998047,71.12388610839844
2019-01-11,89.39991760253906,8.806380271911621,104.10548400878906,76.08145904541016,55.65131378173828,73.83622741699219,15.40999984741211,104.20073699951172,70.94648742675781
2019-01-14,89.39014434814453,8.796900749206543,103.97101593017578,75.8365707397461,55.36154556274414,73.599365234375,15.220000267028809,104.2772445678711,70.4537353515625
2019-01-15,89.40967559814453,8.796900749206543,103.99020385742188,76.09051513671875,55.28679275512695,74.32891082763672,15.680000305175781,104.28683471679688,71.43925476074219
2019-01-16,89.41944885253906,8.806380271911621,104.00942993164062,76.20841217041016,55.43634033203125,74.79317474365234,15.630000114440918,104.36334228515625,71.4983901977539
2019-01-17,89.43898010253906,8.806380271911621,103.97101593017578,76.4169921875,55.49241638183594,75.19111633300781,15.760000228881836,104.36334228515625,72.079833984375
2019-01-18,89.43898010253906,8.815860748291016,103.96138763427734,76.6346664428711,55.56718444824219,75.47535705566406,15.930000305175781,104.23899841308594,72.97664642333984
2019-01-22,89.44876098632812,8.844300270080566,104.09587097167969,76.12679290771484,55.6419677734375,75.25743865966797,15.550000190734863,104.23899841308594,71.7447509765625
2019-01-23,89.44876098632812,8.853777885437012,104.01903533935547,76.28097534179688,55.83824920654297,75.25743865966797,15.619999885559082,104.24857330322266,71.80387878417969
2019-01-24,89.4780502319336,8.882216453552246,104.1919174194336,76.36260223388672,56.04387664794922,75.52272033691406,15.75,104.24857330322266,72.079833984375
2019-01-25,89.46829223632812,8.882216453552246,104.1246566772461,76.55305480957031,55.959754943847656,76.40386962890625,16.079999923706055,104.24857330322266,72.95692443847656
2019-01-28,89.4780502319336,8.882216453552246,104.1246566772461,76.43514251708984,55.90367889404297,77.09551239013672,15.789999961853027,104.23899841308594,72.24736785888672
2019-01-29,89.4780502319336,8.91071605682373,104.29756927490234,76.38980102539062,56.14668655395508,77.71137237548828,15.510000228881836,104.38249969482422,71.88272857666016
2019-01-30,89.49758911132812,8.929715156555176,104.47045135498047,76.9974365234375,56.230812072753906,78.32723236083984,16.09000015258789,104.46856689453125,73.5088119506836
2019-01-31,89.49758911132812,8.977214813232422,104.78739166259766,77.18789672851562,56.763580322265625,79.15153503417969,16.399999618530273,104.69815063476562,74.43518829345703
2019-02-01,89.50639343261719,8.977214813232422,104.5333480834961,77.15054321289062,56.48790740966797,78.61146545410156,16.399999618530273,104.56778717041016,74.37606048583984
2019-02-04,89.51619720458984,8.96771240234375,104.45636749267578,77.3327407836914,56.35662078857422,79.14205169677734,16.770000457763672,104.58695220947266,75.09547424316406
2019-02-05,89.51619720458984,8.996212005615234,104.5525894165039,77.60607147216797,56.637939453125,79.62527465820312,16.989999771118164,104.59652709960938,75.66706848144531
2019-02-06,89.5357894897461,9.005709648132324,104.61032104492188,77.53318786621094,56.52540969848633,79.07572937011719,16.8799991607666,104.66364288330078,75.37142181396484
2019-02-07,89.5357894897461,9.005709648132324,104.69694519042969,77.26896667480469,56.66606903076172,79.6821060180664,16.56999969482422,104.85536193847656,74.63228607177734
2019-02-08,89.55534362792969,9.024710655212402,104.83167266845703,77.25074768066406,56.853614807128906,79.70106506347656,16.739999771118164,104.97039031982422,74.82938385009766
2019-02-11,89.5455551147461,9.005709648132324,104.74505615234375,77.28719329833984,56.7317008972168,79.92845153808594,16.729999542236328,104.98001098632812,74.89836883544922
2019-02-12,89.56513977050781,9.005709648132324,104.73544311523438,77.66073608398438,56.66606903076172,79.46419525146484,17.110000610351562,105.07585906982422,75.88388061523438
2019-02-13,89.56513977050781,8.996212005615234,104.65843200683594,77.55140686035156,56.534793853759766,79.83370971679688,17.079999923706055,104.95122528076172,76.12039184570312
2019-02-14,89.58470916748047,9.015213966369629,104.83167266845703,77.56053161621094,56.64731216430664,80.08953094482422,17.139999389648438,105.16213989257812,76.12039184570312
2019-02-15,89.58470916748047,9.015213966369629,104.83167266845703,77.8065185546875,56.78797149658203,80.58222198486328,17.200000762939453,105.0854263305664,76.68212127685547
2019-02-19,89.60427856445312,9.034211158752441,104.85089874267578,77.83384704589844,56.84423065185547,80.60116577148438,17.229999542236328,105.2100601196289,76.76097869873047
2019-02-20,89.60427856445312,9.024710655212402,104.88941955566406,77.89762115478516,56.74108123779297,80.03268432617188,17.1299991607666,105.26756286621094,76.79054260253906
2019-02-21,89.61405944824219,8.996212005615234,104.79317474365234,77.82474517822266,56.42226028442383,80.0989990234375,17.049999237060547,105.15254211425781,76.44561767578125
2019-02-22,89.6336441040039,9.024710655212402,104.87979125976562,77.9796142578125,56.7317008972168,80.52536010742188,17.34000015258789,105.30592346191406,77.10591125488281
2019-02-25,89.6238784790039,9.024710655212402,104.94715881347656,78.04339599609375,56.675445556640625,79.93792724609375,17.420000076293945,105.2292251586914,77.2044448852539
2019-02-26,89.6336441040039,9.041863441467285,105.06263732910156,78.14362335205078,56.82548522949219,79.72000885009766,17.469999313354492,105.4688949584961,77.19461059570312
2019-02-27,89.64341735839844,9.013278007507324,104.9375228881836,78.17094421386719,56.40349197387695,79.49262237548828,17.5,105.28677368164062,77.29315185546875
2019-02-28,89.66300964355469,9.013278007507324,104.87979125976562,78.1253890991211,56.37537384033203,79.72948455810547,17.43000030517578,105.26756286621094,77.14532470703125
2019-03-01,89.67281341552734,8.994221687316895,104.73516845703125,78.34686279296875,56.07809066772461,79.55894470214844,17.610000610351562,105.2839126586914,77.8253173828125
