Date,BIL,VGTSX
2014-06-16,87.29094696044922,14.597274780273438
2014-06-17,87.27184295654297,14.588920593261719
2014-06-18,87.29094696044922,14.697542190551758
2014-06-19,87.29094696044922,14.74767780303955
2014-06-20,87.29094696044922,14.730962753295898
2014-06-23,87.29094696044922,14.698022842407227
2014-06-24,87.29094696044922,14.63044261932373
2014-06-25,87.27184295654297,14.62199878692627
2014-06-26,87.27184295654297,14.655784606933594
2014-06-27,87.29094696044922,14.681126594543457
2014-06-30,87.27184295654297,14.706465721130371
2014-07-01,87.29094696044922,14.816282272338867
2014-07-02,87.29094696044922,14.841623306274414
2014-07-03,87.27184295654297,14.900751113891602
2014-07-07,87.29094696044922,14.79938793182373
2014-07-08,87.29094696044922,14.698022842407227
2014-07-09,87.27184295654297,14.72336196899414
2014-07-10,87.27184295654297,14.596654891967773
2014-07-11,87.27184295654297,14.6051025390625
2014-07-14,87.27184295654297,14.698022842407227
2014-07-15,87.27184295654297,14.647337913513184
2014-07-16,87.27184295654297,14.748703956604004
2014-07-17,87.27184295654297,14.596654891967773
2014-07-18,87.25275421142578,14.698022842407227
2014-07-21,87.27184295654297,14.647337913513184
2014-07-22,87.25275421142578,14.748703956604004
2014-07-23,87.27184295654297,14.782490730285645
2014-07-24,87.27184295654297,14.79938793182373
2014-07-25,87.27184295654297,14.740257263183594
2014-07-28,87.27184295654297,14.757149696350098
2014-07-29,87.27184295654297,14.714921951293945
2014-07-30,87.27184295654297,14.706465721130371
2014-07-31,87.25275421142578,14.469952583312988
2014-08-01,87.27184295654297,14.402371406555176
2014-08-04,87.27184295654297,14.478397369384766
2014-08-05,87.25275421142578,14.31790542602539
2014-08-06,87.25275421142578,14.284111022949219
2014-08-07,87.27184295654297,14.174300193786621
2014-08-08,87.25275421142578,14.224983215332031
2014-08-11,87.25275421142578,14.309454917907715
2014-08-12,87.25275421142578,14.31790542602539
2014-08-13,87.27184295654297,14.385478019714355
2014-08-14,87.25275421142578,14.444607734680176
2014-08-15,87.27184295654297,14.45305347442627
2014-08-18,87.25275421142578,14.529084205627441
2014-08-19,87.27184295654297,14.57976245880127
2014-08-20,87.25275421142578,14.537524223327637
2014-08-21,87.27184295654297,14.588212013244629
2014-08-22,87.27184295654297,14.537524223327637
2014-08-25,87.27184295654297,14.6051025390625
2014-08-26,87.27184295654297,14.63889217376709
2014-08-27,87.25275421142578,14.698022842407227
2014-08-28,87.27184295654297,14.62199878692627
2014-08-29,87.27184295654297,14.62199878692627
2014-09-02,87.25275421142578,14.62199878692627
2014-09-03,87.27184295654297,14.740257263183594
2014-09-04,87.25275421142578,14.672679901123047
2014-09-05,87.27184295654297,14.689574241638184
2014-09-08,87.25275421142578,14.54597282409668
2014-09-09,87.25275421142578,14.495290756225586
2014-09-10,87.27184295654297,14.50373649597168
2014-09-11,87.25275421142578,14.436161041259766
2014-09-12,87.25275421142578,14.385478019714355
2014-09-15,87.25275421142578,14.368586540222168
2014-09-16,87.25275421142578,14.402371406555176
2014-09-17,87.25275421142578,14.32634449005127
2014-09-18,87.27184295654297,14.419266700744629
2014-09-19,87.27184295654297,14.343243598937988
2014-09-22,87.27184295654297,14.250325202941895
2014-09-23,87.27184295654297,14.134868621826172
2014-09-24,87.27184295654297,14.211270332336426
2014-09-25,87.27184295654297,13.999037742614746
2014-09-26,87.27184295654297,14.066951751708984
2014-09-29,87.25275421142578,13.931120872497559
2014-09-30,87.27184295654297,13.888675689697266
2014-10-01,87.27184295654297,13.73586654663086
2014-10-02,87.27184295654297,13.625502586364746
2014-10-03,87.23370361328125,13.64247989654541
2014-10-06,87.23370361328125,13.73586654663086
2014-10-07,87.25275421142578,13.583056449890137
2014-10-08,87.25275421142578,13.71888542175293
2014-10-09,87.25275421142578,13.438736915588379
2014-10-10,87.25275421142578,13.218011856079102
2014-10-13,87.25275421142578,13.20952320098877
2014-10-14,87.23370361328125,13.218011856079102
2014-10-15,87.23370361328125,13.11613655090332
2014-10-16,87.25275421142578,13.048221588134766
