Date,JKD,VIGRX,^RUT
2019-01-18,143.90673828125,72.97664642333984,1482.5
2019-01-22,142.12078857421875,71.7447509765625,1457.449951171875
2019-01-23,142.38002014160156,71.80387878417969,1454.260009765625
2019-01-24,142.2936248779297,72.079833984375,1464.4100341796875
2019-01-25,143.51309204101562,72.95692443847656,1482.8499755859375
2019-01-28,142.6104736328125,72.24736785888672,1473.5400390625
2019-01-29,143.0810089111328,71.88272857666016,1471.449951171875
2019-01-30,145.36627197265625,73.5088119506836,1486.93994140625
2019-01-31,146.38412475585938,74.43518829345703,1499.4200439453125
2019-02-01,146.77780151367188,74.37606048583984,1502.050048828125
2019-02-04,147.83401489257812,75.09547424316406,1517.5400390625
2019-02-05,148.39093017578125,75.66706848144531,1520.22998046875
2019-02-06,148.44857788085938,75.37142181396484,1518.02001953125
2019-02-07,147.0946502685547,74.63228607177734,1505.6300048828125
2019-02-08,147.2866973876953,74.82938385009766,1506.3900146484375
2019-02-11,147.34432983398438,74.89836883544922,1518.97998046875
2019-02-12,149.02468872070312,75.88388061523438,1538.22998046875
2019-02-13,149.50479125976562,76.12039184570312,1542.93994140625
2019-02-14,149.04388427734375,76.12039184570312,1545.1099853515625
2019-02-15,150.6090545654297,76.68212127685547,1569.25
2019-02-19,150.7050323486328,76.76097869873047,1574.469970703125
2019-02-20,151.2811737060547,76.79054260253906,1581.6600341796875
2019-02-21,150.58982849121094,76.44561767578125,1575.550048828125
2019-02-22,151.32920837402344,77.10591125488281,1590.06005859375
2019-02-25,151.69406127929688,77.2044448852539,1588.81005859375
2019-02-26,151.4828338623047,77.19461059570312,1577.47998046875
2019-02-27,151.56924438476562,77.29315185546875,1581.050048828125
2019-02-28,151.23316955566406,77.14532470703125,1575.550048828125
2019-03-01,152.36622619628906,77.8253173828125,1589.6400146484375
2019-03-04,151.63645935058594,77.5395278930664,1575.43994140625
2019-03-05,151.521240234375,77.49024200439453,1568.280029296875
2019-03-06,150.92588806152344,77.00735473632812,1536.8199462890625
2019-03-07,149.456787109375,76.278076171875,1523.6300048828125
2019-03-08,149.3031463623047,76.11054229736328,1521.8800048828125
2019-03-11,151.49246215820312,77.39170837402344,1548.8800048828125
2019-03-12,152.0397491455078,77.65778350830078,1549.8299560546875
2019-03-13,153.06719970703125,78.17024993896484,1555.8800048828125
2019-03-14,153.23040771484375,78.16039276123047,1549.6400146484375
2019-03-15,153.97940063476562,78.63343811035156,1553.5400390625
2019-03-18,154.6995391845703,78.79112243652344,1563.9300537109375
2019-03-19,154.16180419921875,78.90937805175781,1554.989990234375
2019-03-20,153.72950744628906,79.12619018554688,1543.1600341796875
2019-03-21,154.90675354003906,80.23979949951172,1562.4100341796875
2019-03-22,152.30136108398438,78.52503204345703,1505.9200439453125
2019-03-25,151.92503356933594,78.51518249511719,1512.8599853515625
2019-03-26,152.99612426757812,78.96851348876953,1528.1700439453125
2019-03-27,152.73558044433594,78.57926940917969,1522.22998046875
2019-03-28,153.44969177246094,78.96455383300781,1535.0999755859375
2019-03-29,154.40499877929688,79.57706451416016,1539.739990234375
2019-04-01,156.11297607421875,80.47606658935547,1556.06005859375
2019-04-02,156.02613830566406,80.70330047607422,1553.3199462890625
2019-04-03,156.01646423339844,81.0095443725586,1560.9100341796875
2019-04-04,156.6533660888672,81.0095443725586,1567.489990234375
2019-04-05,157.6086883544922,81.40471649169922,1582.56005859375
2019-04-08,158.07188415527344,81.49362182617188,1579.0
2019-04-09,157.1551513671875,81.12811279296875,1559.6800537109375
2019-04-10,157.53147888183594,81.51338958740234,1581.550048828125
2019-04-11,157.35780334472656,81.50350952148438,1579.1400146484375
2019-04-12,158.69912719726562,82.09627532958984,1584.800048828125
2019-04-15,158.89210510253906,82.06663513183594,1579.1700439453125
2019-04-16,159.35528564453125,81.96784210205078,1582.7900390625
2019-04-17,159.85707092285156,81.75049591064453,1567.5999755859375
2019-04-18,160.06935119628906,81.97772216796875,1565.75
2019-04-22,160.05970764160156,82.1851806640625,1560.0400390625
2019-04-23,161.80628967285156,83.08418273925781,1585.0899658203125
2019-04-24,161.70016479492188,82.94588470458984,1588.1300048828125
2019-04-25,160.5904541015625,83.13359069824219,1575.6099853515625
2019-04-26,161.27557373046875,83.47935485839844,1589.9000244140625
2019-04-29,161.59402465820312,83.52875518798828,1598.3599853515625
2019-04-30,161.75807189941406,83.32127380371094,1591.2099609375
2019-05-01,161.6615753173828,82.70877075195312,1576.3800048828125
2019-05-02,161.1405029296875,82.55069732666016,1582.6500244140625
2019-05-03,162.49143981933594,83.48922729492188,1614.02001953125
2019-05-06,161.8159637451172,83.11382293701172,1614.97998046875
2019-05-07,159.00790405273438,81.57266998291016,1582.31005859375
2019-05-08,158.84385681152344,81.5825424194336,1574.969970703125
2019-05-09,158.50611877441406,81.32567596435547,1570.06005859375
2019-05-10,158.84385681152344,81.53315734863281,1572.989990234375
2019-05-13,154.90675354003906,79.20165252685547,1523.0
2019-05-14,156.47003173828125,80.03150177001953,1543.06005859375
2019-05-15,157.10690307617188,80.84160614013672,1548.27001953125
2019-05-16,157.86923217773438,81.67144775390625,1557.239990234375
2019-05-17,157.3964080810547,81.049072265625,1535.760009765625
2019-05-20,155.79452514648438,80.09078979492188,1524.9599609375
2019-05-21,157.36744689941406,80.87124633789062,1545.25
2019-05-22,156.190185546875,80.69341278076172,1531.6300048828125
2019-05-23,154.30848693847656,79.59681701660156,1501.3800048828125
2019-05-24,154.32777404785156,79.64622497558594,1514.1099853515625
2019-05-28,152.81277465820312,79.33008575439453,1504.02001953125
2019-05-29,151.4039306640625,78.68793487548828,1489.949951171875
2019-05-30,151.8092041015625,79.06334686279297,1485.530029296875
2019-05-31,150.04331970214844,78.03590393066406,1465.489990234375
2019-06-03,150.5740509033203,76.86028289794922,1469.97998046875
2019-06-04,153.84530639648438,78.68793487548828,1508.56005859375
2019-06-05,154.87782287597656,79.4980239868164,1506.7900390625
2019-06-06,156.0454559326172,80.05126953125,1499.2900390625
2019-06-07,157.570068359375,81.27629089355469,1514.3900146484375
2019-06-10,157.91746520996094,81.7801284790039,1523.56005859375
2019-06-11,158.0525665283203,81.75049591064453,1519.1099853515625
2019-06-12,157.93678283691406,81.55290985107422,1519.7900390625
2019-06-13,158.32278442382812,81.91844177246094,1535.800048828125
2019-06-14,158.1876678466797,81.7307357788086,1522.5
2019-06-17,158.13502502441406,82.05675506591797,1532.75
2019-06-18,159.89002990722656,82.94588470458984,1550.22998046875
2019-06-19,160.22152709960938,83.28177642822266,1555.5799560546875
2019-06-20,161.68402099609375,84.11162567138672,1563.489990234375
2019-06-21,161.40126037597656,83.89427947998047,1549.6300048828125
2019-06-24,160.82601928710938,83.66706085205078,1530.0799560546875
2019-06-25,159.7340087890625,82.42227935791016,1521.0400390625
2019-06-26,159.82177734375,82.53217315673828,1521.8900146484375
2019-06-27,160.28976440429688,82.91829681396484,1546.550048828125
2019-06-28,161.01126098632812,83.32422637939453,1566.5699462890625
2019-07-01,162.17152404785156,84.12619018554688,1566.5699462890625
2019-07-02,162.34703063964844,84.46280670166016,1560.5400390625
2019-07-03,163.4097900390625,85.15585327148438,1572.1199951171875
