Date,BIL,GSG,GVI,HYG,IYR,JKD,LQD,MDY,MUB,PIGLX,VEMAX,VGTSX,VIGRX,VISVX,VUSTX,^RUT
2007-12-19,85.86296844482422,50.880001068115234,75.68732452392578,43.53767395019531,39.052574157714844,61.09710693359375,63.0083122253418,130.34483337402344,70.42620086669922,5.363652229309082,29.980876922607422,13.663172721862793,28.39612579345703,11.954167366027832,6.139400005340576,756.1300048828125
2007-12-20,85.90037536621094,51.130001068115234,75.62103271484375,43.443870544433594,39.19939041137695,61.29410934448242,62.70309066772461,132.30465698242188,69.9908676147461,5.369008541107178,30.04371452331543,13.697640419006348,28.656484603881836,12.078529357910156,6.144713401794434,767.5399780273438
2007-12-21,85.90037536621094,51.75,75.4736328125,43.580322265625,39.86886215209961,62.32462692260742,62.63723373413086,133.75924682617188,69.90794372558594,5.342221260070801,30.79819107055664,13.945806503295898,29.133804321289062,12.3117036819458,6.059664726257324,785.5999755859375
2007-12-24,85.90037536621094,52.20000076293945,75.37781524658203,43.42678451538086,40.95529556274414,62.65806198120117,62.32009506225586,135.05543518066406,69.75599670410156,5.347580432891846,31.18256378173828,14.04232406616211,29.36812400817871,12.467156410217285,6.033085823059082,794.3900146484375
2007-12-26,85.86296844482422,53.27000045776367,75.17880249023438,43.234928131103516,40.274085998535156,62.55195617675781,62.33802032470703,134.97071838378906,69.67301177978516,5.35829496383667,31.317779541015625,14.111259460449219,29.42020606994629,12.428293228149414,5.985246658325195,797.030029296875
2007-12-27,85.90037536621094,53.130001068115234,75.4820556640625,43.520084381103516,39.49055099487305,61.804840087890625,62.70771026611328,132.8528289794922,70.12689208984375,5.390443801879883,31.04730987548828,14.049010276794434,29.012304306030273,12.132936477661133,6.011826515197754,773.510009765625
2007-12-28,85.89849853515625,52.810001373291016,75.8296127319336,43.09556198120117,38.908409118652344,61.9190559387207,62.90616226196289,132.59014892578125,70.18925476074219,5.444028377532959,31.14695167541504,14.140973091125488,29.055696487426758,12.094073295593262,6.075610160827637,771.760009765625
2007-12-31,85.87977600097656,52.7400016784668,76.06620788574219,43.189903259277344,39.027217864990234,61.279300689697266,63.02634811401367,131.39566040039062,70.65359497070312,5.464985370635986,31.033079147338867,14.070228576660156,28.838727951049805,12.039668083190918,6.158079147338867,766.030029296875
2008-01-02,85.95477294921875,54.65999984741211,76.29549407958984,42.666748046875,38.70050048828125,60.45675277709961,63.771766662597656,130.50616455078125,70.87532806396484,5.55095911026001,30.71989631652832,13.992414474487305,28.430843353271484,11.853127479553223,6.2437615394592285,753.5499877929688
2008-01-03,85.89849853515625,54.65999984741211,76.42861938476562,42.58526611328125,37.44711685180664,60.57100296020508,63.56140899658203,129.54884338378906,70.79214477539062,5.572458267211914,30.776844024658203,13.999491691589355,28.465553283691406,11.674359321594238,6.233044147491455,745.010009765625
2008-01-04,85.87977600097656,54.29999923706055,76.61341094970703,42.53811264038086,36.25908279418945,59.33720016479492,64.08441162109375,125.93140411376953,70.75750732421875,5.604699611663818,30.21454620361328,13.674084663391113,27.615068435668945,11.332366943359375,6.2437615394592285,721.5999755859375
2008-01-07,85.95477294921875,52.68000030517578,76.672607421875,42.28510284423828,36.59767150878906,59.47426986694336,64.00621795654297,125.16053009033203,70.6812744140625,5.588576793670654,30.235897064208984,13.674084663391113,27.580347061157227,11.394546508789062,6.2598161697387695,723.9500122070312
2008-01-08,85.89849853515625,53.70000076293945,76.80570983886719,42.040672302246094,35.26706314086914,58.90305709838867,63.88600158691406,122.23777770996094,70.57733154296875,5.583205699920654,30.171836853027344,13.603342056274414,27.08567237854004,11.09141731262207,6.249113082885742,704.8599853515625
2008-01-09,85.84223175048828,53.5,76.71697998046875,41.581844329833984,35.96207046508789,59.55804443359375,63.75382995605469,122.92399597167969,70.75750732421875,5.5778303146362305,30.904970169067383,13.794346809387207,27.441492080688477,11.184687614440918,6.281239986419678,712.1199951171875
2008-01-10,85.87977600097656,52.7599983215332,76.6060562133789,41.89059066772461,36.437286376953125,60.20542907714844,63.567440032958984,123.85586547851562,70.65359497070312,5.599328517913818,30.862253189086914,13.766045570373535,27.63241958618164,11.285727500915527,6.200912952423096,720.2100219726562
2008-01-11,85.91727447509766,52.650001525878906,76.93881225585938,41.98064041137695,36.37788391113281,59.28388214111328,64.03033447265625,122.44111633300781,70.74362182617188,5.620821952819824,30.3640193939209,13.525529861450195,27.155101776123047,11.083642959594727,6.2437615394592285,704.6500244140625
2008-01-14,85.99227905273438,53.36000061035156,76.8945083618164,41.83486557006836,36.27688980102539,59.679927825927734,63.765811920166016,123.6102066040039,71.06243133544922,5.669185638427734,30.670072555541992,13.695310592651367,27.528274536132812,11.169139862060547,6.2598161697387695,712.47998046875
2008-01-15,85.9735107421875,52.38999938964844,76.90186309814453,41.94207000732422,35.33241271972656,58.45372009277344,64.10845947265625,120.80607604980469,71.45048522949219,5.690676689147949,29.588197708129883,13.249640464782715,26.833993911743164,10.935965538024902,6.313366413116455,697.4299926757812
2008-01-16,85.9735107421875,51.349998474121094,77.04240417480469,41.89488220214844,35.789794921875,58.248104095458984,64.01226806640625,120.28083038330078,71.18019104003906,5.65843391418457,28.691362380981445,12.959606170654297,26.5562801361084,11.013689041137695,6.297305583953857,699.9099731445312
2008-01-17,85.93602752685547,51.099998474121094,77.35293579101562,41.59901809692383,35.35616683959961,56.67915725708008,64.3128662109375,116.7989730834961,71.60981750488281,5.669185638427734,27.865718841552734,12.747391700744629,25.896711349487305,10.726109504699707,6.340144157409668,680.5700073242188
2008-01-18,85.99227905273438,51.45000076293945,77.38993835449219,41.924903869628906,35.059146881103516,56.38974380493164,64.2046890258789,115.80777740478516,71.40196990966797,5.669185638427734,28.20024299621582,12.803979873657227,25.862003326416016,10.609518051147461,6.318721771240234,673.1799926757812
2008-01-22,86.02978515625,50.470001220703125,77.73751068115234,41.63332748413086,36.24125289916992,55.88709259033203,64.34294891357422,115.53669738769531,71.45738983154297,5.696052551269531,26.855009078979492,12.30172348022461,25.480144500732422,10.648383140563965,6.382981300354004,671.5700073242188
2008-01-23,86.1235580444336,49.86000061035156,77.81147003173828,41.7148323059082,39.20543670654297,56.73248291015625,64.42711639404297,118.56953430175781,71.5405044555664,5.701426029205322,26.869237899780273,12.252208709716797,25.78389549255371,11.099188804626465,6.36155891418457,693.4299926757812
2008-01-24,86.16109466552734,50.72999954223633,77.24944305419922,42.2379150390625,38.439125061035156,57.067588806152344,63.8800048828125,119.50141906738281,71.22872161865234,5.674556732177734,27.403066635131836,12.648348808288574,26.183107376098633,11.068099021911621,6.286590576171875,692.719970703125
2008-01-25,86.06729125976562,51.790000915527344,77.50825500488281,42.30224609375,37.90452575683594,56.15365982055664,64.57134246826172,118.57804870605469,71.28417205810547,5.653062343597412,27.374588012695312,12.59175968170166,25.827285766601562,11.0059175491333,6.334790229797363,688.5999755859375
2008-01-28,86.10479736328125,52.2599983215332,77.5526351928711,42.10929489135742,39.312355041503906,56.991424560546875,64.55337524414062,121.56004333496094,71.24951934814453,5.685301303863525,27.595239639282227,12.697870254516602,26.165746688842773,11.27795696258545,6.334790229797363,702.3900146484375
2008-01-29,86.17984008789062,52.5099983215332,77.37513732910156,42.15217208862305,39.07473373413086,57.098060607910156,64.44513702392578,122.33940887451172,71.03469848632812,5.663812160491943,27.70912742614746,12.796906471252441,26.252532958984375,11.394546508789062,6.297305583953857,705.2000122070312
2008-01-30,86.21735382080078,52.5099983215332,77.48613739013672,42.315120697021484,38.15994644165039,56.762939453125,64.43311309814453,120.48413848876953,70.61200714111328,5.696052551269531,27.331890106201172,12.70494556427002,26.13103675842285,11.270183563232422,6.265169143676758,695.489990234375
2008-01-31,86.21735382080078,52.5,77.61920166015625,42.4008674621582,39.06880187988281,57.60834884643555,64.64350891113281,123.50858306884766,70.84068298339844,5.734860897064209,27.602352142333984,12.867645263671875,26.547603607177734,11.604401588439941,6.321079730987549,713.2999877929688
2008-02-01,86.20794677734375,51.52000045776367,77.71863555908203,42.42420959472656,40.58949661254883,58.49180221557617,64.91766357421875,126.7955322265625,71.30567169189453,5.724075794219971,28.29989242553711,13.058645248413086,26.912099838256836,11.868671417236328,6.347954273223877,730.5
2008-02-04,86.22676086425781,52.0,77.71863555908203,42.43284606933594,39.95983123779297,58.179542541503906,64.74256896972656,125.42318725585938,71.1249008178711,5.718690395355225,28.527650833129883,13.030345916748047,26.65174102783203,11.752080917358398,6.315701484680176,723.4600219726562
2008-02-05,86.17036437988281,51.43000030517578,77.85969543457031,42.091773986816406,38.69456481933594,56.59537887573242,64.96600341796875,122.6274642944336,71.52112579345703,5.707907676696777,27.652177810668945,12.499797821044922,25.888031005859375,11.448952674865723,6.342570781707764,701.5800170898438
2008-02-06,86.24554443359375,51.2400016784668,77.9783935546875,42.00545120239258,37.95203399658203,56.313602447509766,64.61573028564453,121.20421600341797,71.50724029541016,5.713300704956055,27.23223114013672,12.429056167602539,25.6363582611084,11.347911834716797,6.321079730987549,692.489990234375
2008-02-07,86.22676086425781,51.63999938964844,77.44402313232422,41.828433990478516,38.86683654785156,56.36689758300781,63.87285614013672,122.5342788696289,71.30567169189453,5.67017936706543,27.317657470703125,12.358312606811523,25.827285766601562,11.526677131652832,6.2404465675354,702.780029296875
2008-02-08,86.22676086425781,53.619998931884766,77.91900634765625,41.51329040527344,37.66096878051758,56.2374382019043,64.11445617675781,122.11067962646484,71.34735870361328,5.68096399307251,27.075651168823242,12.287575721740723,25.90538787841797,11.4334077835083,6.28882360458374,698.9000244140625
2008-02-11,86.24554443359375,54.130001068115234,77.85221099853516,41.18519592285156,36.90656280517578,56.663944244384766,64.30770111083984,122.83927917480469,71.58367156982422,5.691739082336426,27.26072120666504,12.30172348022461,26.20914077758789,11.42563533782959,6.3103227615356445,699.75
2008-02-12,86.22676086425781,53.5,77.89678192138672,41.34059524536133,38.07083511352539,57.090431213378906,64.21711730957031,123.3730239868164,71.39602661132812,5.68096399307251,27.744718551635742,12.570540428161621,26.295921325683594,11.511133193969727,6.267323970794678,705.47998046875
2008-02-13,86.24554443359375,53.779998779296875,77.8299560546875,41.2326774597168,38.24904251098633,57.95868682861328,63.570960998535156,124.55055236816406,71.18749237060547,5.654012203216553,28.129070281982422,12.655428886413574,26.7298526763916,11.697674751281738,6.224322319030762,721.9299926757812
