Date,BIL,BNDX,IYR,MUB,VIGRX
2016-12-22,87.21653747558594,49.17306137084961,66.74154663085938,98.26654052734375,55.75242233276367
2016-12-23,87.21653747558594,49.27312088012695,66.91802215576172,98.36685943603516,55.85849380493164
2016-12-27,87.23562622070312,49.26402282714844,66.99744415283203,98.33953094482422,56.04169464111328
2016-12-28,87.23371124267578,49.33679962158203,66.60035705566406,98.5858154296875,55.6077880859375
2016-12-29,87.25277709960938,49.42775344848633,67.26219940185547,98.75000762939453,55.617431640625
2016-12-30,87.21461486816406,49.38227081298828,67.89757537841797,98.6861801147461,55.27030563354492
2017-01-03,87.25277709960938,49.20943832397461,68.17115020751953,98.5949478149414,55.74278259277344
2017-01-04,87.25277709960938,49.236732482910156,69.10657501220703,98.795654296875,56.18632888793945
2017-01-05,87.23371124267578,49.200347900390625,69.34484100341797,98.98719024658203,56.32133102416992
2017-01-06,87.25277709960938,49.072998046875,69.19482421875,98.84123992919922,56.72631072998047
2017-01-09,87.25277709960938,49.200347900390625,68.73593139648438,99.08753967285156,56.7166633605957
2017-01-10,87.23371124267578,49.145774841308594,68.09172058105469,99.0601577758789,56.72631072998047
2017-01-11,87.25277709960938,49.236732482910156,67.80052185058594,99.36123657226562,56.79380416870117
2017-01-12,87.25277709960938,49.200347900390625,68.10936737060547,99.67137145996094,56.7552375793457
2017-01-13,87.25277709960938,49.145774841308594,68.03878021240234,99.58013153076172,56.89986801147461
2017-01-17,87.25277709960938,49.191246032714844,68.49767303466797,99.64402770996094,56.851661682128906
2017-01-18,87.23371124267578,49.145774841308594,68.61238861083984,99.4250717163086,57.02522277832031
2017-01-19,87.23371124267578,49.04570770263672,67.89757537841797,99.01459503173828,56.84201431274414
2017-01-20,87.25277709960938,48.98203659057617,68.32999420166016,98.8230209350586,56.948081970214844
2017-01-23,87.23371124267578,49.136680603027344,68.85066986083984,98.93246459960938,56.90951156616211
2017-01-24,87.23371124267578,49.04570770263672,69.00950622558594,98.80474853515625,57.22771072387695
2017-01-25,87.25277709960938,48.872894287109375,68.63884735107422,98.6496810913086,57.72911071777344
2017-01-26,87.2718734741211,48.81831741333008,68.5682601928711,98.65879821777344,57.66161346435547
2017-01-27,87.23371124267578,48.891082763671875,67.9240493774414,98.80474853515625,57.623050689697266
2017-01-30,87.2718734741211,48.80921936035156,67.45636749267578,98.80474853515625,57.28557205200195
2017-01-31,87.25277709960938,48.900177001953125,67.98583221435547,98.94161224365234,57.28557205200195
2017-02-01,87.2585220336914,48.85010528564453,67.18278503417969,98.79170227050781,57.507347106933594
2017-02-02,87.2585220336914,48.85010528564453,67.9328842163086,98.93793487548828,57.58448028564453
